IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
0.4,3.12,6.57,2.74,0.28,0.23,0.21,6.46,5.65,2.4,1.93,0.69,1.15,2.46,3.07,7.1,3.85,2.44,0.46,1.19,2.21,0.06,2.43,0.0,1.93,0.07,2.27,2.26,1.58,0.0,0.97,0.0,1.51,0.36,0.16,1.69,0.01,2.06
5.81,1.59,1.15,0.05,0.49,0.17,1.63,1.07,0.19,0.54,7.25,0.06,6.58,7.8,1.57,1.69,0.03,7.64,0.77,6.66,6.8,3.89,0.07,0.06,6.8,3.72,7.43,7.52,6.22,0.05,5.81,3.81,0.06,0.28,3.88,2.49,2.85,7.03
5.95,4.74,4.72,0.89,0.01,0.23,2.07,3.78,1.94,0.77,7.75,0.22,6.95,8.16,5.04,4.53,1.03,8.25,0.01,5.52,5.4,2.2,0.14,0.01,4.8,4.54,6.17,6.2,5.16,0.0,4.59,2.18,0.48,1.44,2.58,6.16,2.15,5.61
9.47,0.08,0.22,0.72,3.87,2.49,1.28,0.33,0.22,0.33,10.81,2.49,10.2,11.36,0.09,0.21,0.72,11.12,3.96,10.31,10.45,7.56,0.07,0.08,10.37,7.38,11.1,11.18,9.88,2.49,9.48,7.48,2.25,1.36,7.55,5.19,5.97,10.68
1.02,4.31,7.23,2.75,0.05,0.91,0.87,7.16,6.19,1.04,2.53,1.04,1.65,2.79,4.26,7.57,3.22,2.97,0.03,1.04,0.88,0.33,1.79,0.01,1.71,0.91,1.36,1.46,0.23,0.05,0.25,0.01,0.12,0.54,0.61,3.1,0.07,1.13
0.64,4.54,8.61,6.12,0.02,0.1,0.19,8.26,7.75,0.46,1.05,0.11,2.73,2.33,4.49,8.93,6.25,1.6,0.03,2.78,3.76,2.7,4.29,0.0,1.05,0.1,3.58,3.53,3.07,1.83,3.2,2.42,0.08,2.31,2.47,0.0,0.7,3.6
7.35,0.24,0.36,1.13,2.17,0.33,1.18,0.33,0.12,1.05,8.54,0.33,7.98,9.11,0.23,0.33,1.11,8.81,2.2,8.18,8.57,5.65,0.04,0.01,8.54,5.31,9.16,9.22,7.96,0.33,7.54,5.59,0.24,0.33,5.64,2.81,3.61,8.81
7.56,0.63,0.6,1.29,2.25,0.04,2.09,0.04,0.3,0.3,8.58,0.04,8.08,9.14,0.62,0.57,1.27,8.78,2.24,8.36,8.94,6.06,0.13,0.02,8.58,5.6,9.45,9.44,8.3,0.04,7.88,5.99,0.54,0.04,6.05,2.52,3.58,9.18
5.6,1.99,1.5,0.04,0.56,0.09,2.07,1.25,0.73,1.37,6.84,0.24,6.26,7.4,1.98,1.92,0.07,7.15,0.55,6.43,6.85,3.94,0.45,0.0,6.84,3.56,7.42,7.47,6.22,0.04,5.8,3.88,0.57,0.43,3.93,1.59,2.07,7.09
5.02,2.39,1.96,0.16,0.15,0.27,2.43,1.89,0.94,0.46,6.52,0.44,5.82,7.06,2.37,2.49,0.14,6.94,0.14,5.88,5.99,3.08,0.07,0.0,6.0,2.95,6.62,6.7,5.41,0.12,5.0,3.0,0.05,0.0,3.07,2.3,2.48,6.22
4.84,4.08,4.0,0.65,0.1,0.08,2.21,3.31,2.08,1.16,6.63,0.3,5.84,7.14,4.15,3.78,0.64,7.14,0.13,4.91,4.79,1.78,0.12,0.0,4.39,3.21,5.54,5.59,4.42,0.0,4.07,1.69,0.1,1.65,1.79,4.64,1.21,5.01
1.57,4.99,7.81,3.2,0.02,0.36,0.36,7.74,6.72,0.36,2.78,0.36,1.68,2.86,4.94,8.07,3.17,3.13,0.01,0.35,0.2,0.13,1.92,0.0,1.25,1.13,0.77,0.85,0.36,0.0,0.36,0.0,0.0,1.1,0.36,3.7,0.66,0.45
4.03,3.59,3.92,0.1,0.04,0.08,1.75,3.52,2.51,1.49,5.79,0.53,5.0,6.31,3.53,3.84,0.1,6.3,0.09,4.46,4.34,1.55,0.76,0.0,4.13,2.27,5.06,5.12,3.88,0.02,3.51,1.46,1.12,1.49,1.58,3.65,0.93,4.57
0.39,3.96,7.47,3.49,0.05,0.3,0.3,7.36,6.54,1.72,1.29,1.21,0.49,1.74,3.91,8.0,4.48,1.77,0.01,0.29,1.36,0.3,3.0,0.0,1.29,0.05,1.4,1.4,0.82,0.3,0.28,0.0,1.1,0.09,0.29,2.09,0.01,1.22
2.68,2.04,4.26,0.97,0.03,0.63,0.65,4.2,3.28,2.62,4.27,0.13,3.54,4.81,1.99,4.76,1.9,4.78,0.16,3.54,3.76,0.88,0.79,0.0,3.98,0.65,4.34,4.43,3.13,0.0,2.72,0.81,1.56,1.76,0.87,1.94,0.4,4.0
5.98,1.45,0.93,0.0,0.62,0.28,1.48,0.86,0.13,0.96,7.34,0.32,6.71,7.9,1.43,1.47,0.03,7.7,1.19,6.83,7.07,4.15,0.1,0.03,7.11,3.9,7.68,7.77,6.47,0.0,6.06,4.07,0.06,0.19,4.14,2.3,2.74,7.3
9.84,0.02,0.26,1.3,4.63,2.4,2.85,0.23,0.23,0.23,10.96,2.4,10.43,11.53,0.12,0.74,1.3,11.18,4.63,10.66,11.06,8.14,0.01,0.02,10.96,7.81,11.66,11.71,10.45,2.4,10.04,8.07,2.52,1.5,8.13,4.93,5.97,11.3
5.99,1.62,1.5,0.0,0.82,0.55,2.03,1.02,0.6,1.06,7.13,0.42,6.58,7.7,1.6,1.69,0.02,7.4,0.81,6.8,7.31,4.42,0.28,0.01,7.13,3.99,7.87,7.87,6.68,0.0,6.26,4.36,0.39,0.27,4.41,1.6,2.21,7.55
2.76,1.59,5.43,2.95,0.02,0.23,1.49,4.97,4.44,0.23,3.85,0.23,3.66,4.44,1.56,5.64,2.93,3.91,0.17,4.0,5.32,3.29,1.24,0.0,3.85,1.55,5.22,5.34,4.64,1.11,4.31,3.07,0.36,3.3,3.1,0.02,1.24,5.12
10.6,0.17,1.1,1.71,5.23,3.35,2.66,0.02,0.02,0.02,11.8,3.35,11.25,12.36,0.16,1.19,1.7,12.05,5.33,11.43,11.72,8.81,0.02,0.0,11.71,8.54,12.34,12.43,11.13,3.34,10.72,8.73,3.23,2.37,8.8,5.85,6.83,11.96
6.63,3.14,3.07,0.03,0.06,0.61,3.5,2.13,0.37,0.12,8.41,0.05,7.62,8.93,3.55,2.95,0.07,8.93,0.08,6.68,6.55,3.54,0.06,0.0,6.08,4.92,7.32,7.36,6.21,0.02,5.87,3.45,0.42,0.02,3.55,5.64,2.99,6.77
0.09,4.73,8.67,5.21,1.02,0.73,0.06,8.47,7.86,0.73,0.05,0.73,1.15,0.35,4.67,9.14,6.32,0.05,1.02,0.93,1.78,0.78,4.42,0.0,0.0,0.25,1.55,1.56,1.03,1.38,1.16,0.48,0.66,0.92,0.52,1.45,0.11,1.57
2.98,4.56,6.08,1.43,0.01,0.97,0.1,5.69,4.52,0.97,4.74,0.75,3.91,5.07,4.51,6.01,1.2,5.22,0.12,2.49,2.37,0.43,0.41,0.04,1.97,2.17,3.13,3.17,2.06,0.0,1.74,0.04,0.83,0.03,0.34,4.09,0.13,2.59
2.47,1.23,4.56,2.0,0.07,0.38,0.38,4.41,3.73,2.49,3.71,0.01,3.09,4.27,1.17,5.06,2.69,4.11,0.35,3.27,4.01,1.51,0.39,0.0,3.71,0.77,4.36,4.34,3.35,0.01,2.85,1.27,1.04,1.7,1.29,0.9,0.45,4.12
5.89,1.54,1.02,0.0,0.55,0.21,1.57,0.95,0.22,0.93,7.25,0.24,6.62,7.81,1.52,1.56,0.02,7.6,1.1,6.74,6.99,4.07,0.05,0.07,7.04,3.82,7.6,7.69,6.39,0.0,5.98,3.99,0.04,0.14,4.06,2.23,2.66,7.23
0.05,4.47,8.12,4.23,0.43,0.88,0.01,8.0,7.23,1.43,0.66,1.43,0.04,1.01,4.42,8.65,5.11,1.09,0.55,0.11,1.05,0.34,3.66,0.0,0.66,0.01,0.91,1.04,0.36,0.88,0.25,0.0,0.62,0.05,0.33,2.12,0.03,0.81
3.5,3.82,4.72,0.47,0.0,0.44,1.11,4.33,3.32,1.88,5.3,0.0,4.5,5.8,3.76,4.64,0.47,5.81,0.02,3.7,3.57,0.75,0.61,0.0,3.32,1.97,4.31,4.37,3.15,0.0,2.79,0.66,1.05,1.08,0.76,3.71,0.15,3.8
0.46,5.04,9.12,6.43,0.45,0.32,0.04,8.79,8.32,0.32,0.56,0.32,2.78,2.09,5.0,9.47,6.8,1.44,0.61,2.74,3.47,2.63,4.81,0.01,0.56,0.02,3.33,3.23,2.86,2.14,2.98,2.33,0.13,2.42,2.36,0.45,0.16,3.38
0.7,3.93,6.95,2.61,0.2,0.66,0.59,6.89,5.94,1.44,2.36,1.44,1.54,2.73,3.87,7.35,3.4,2.84,0.19,1.15,1.27,0.3,1.92,0.01,2.09,0.66,1.71,1.77,0.63,0.05,0.09,0.01,0.53,0.2,0.3,2.71,0.05,1.45
1.09,2.54,5.82,2.1,0.75,0.34,0.25,5.72,4.9,2.82,2.63,0.95,1.88,3.17,2.48,6.36,3.26,3.14,0.86,1.93,2.66,0.42,1.79,0.01,2.63,0.01,2.98,2.96,2.01,0.01,1.47,0.01,1.53,0.34,0.0,1.57,0.08,2.73
4.3,4.64,4.78,0.1,0.06,0.13,1.48,4.11,2.85,1.12,6.11,0.36,5.31,6.56,4.59,4.56,0.1,6.61,0.07,4.17,4.04,1.03,0.71,0.0,3.6,2.87,4.8,4.85,3.7,0.06,3.37,0.94,0.16,1.35,1.04,4.6,0.51,4.26
6.9,1.96,1.93,0.09,0.05,0.59,2.33,0.99,0.19,0.06,8.62,0.48,7.85,9.16,2.4,1.79,0.07,9.14,0.64,7.28,7.15,4.17,0.25,0.04,6.8,5.03,7.9,7.95,6.74,0.05,6.38,4.09,0.0,0.02,4.18,5.04,3.6,7.38
1.6,2.51,6.55,4.18,0.33,0.49,0.92,6.17,5.68,0.49,2.67,0.1,2.78,3.33,2.47,6.85,4.16,2.73,0.32,3.07,4.47,2.53,2.24,0.02,2.64,1.21,4.31,4.46,3.74,0.93,3.59,2.48,0.61,2.35,2.58,0.01,1.2,4.18
7.01,0.55,0.45,0.72,1.27,0.02,0.54,0.02,0.53,1.41,8.5,0.02,7.82,9.05,0.45,0.63,0.82,8.9,1.35,7.87,7.86,5.01,0.0,0.02,7.76,4.93,8.52,8.6,7.31,0.02,6.91,4.92,0.07,0.03,5.0,3.63,4.06,8.09
4.49,4.7,4.63,0.12,0.05,0.04,1.6,3.93,2.64,1.08,6.3,0.48,5.5,6.76,4.66,4.41,0.12,6.8,0.06,4.38,4.25,1.24,0.5,0.0,3.8,3.02,5.01,5.05,3.91,0.01,3.58,1.15,0.23,1.54,1.25,4.73,0.71,4.47
7.53,0.63,0.64,0.14,1.08,0.02,1.12,0.02,0.54,0.54,9.15,0.02,8.42,9.69,1.22,0.5,0.66,9.63,1.61,8.2,8.07,5.19,0.13,0.05,7.82,5.53,8.79,8.85,7.6,0.01,7.21,5.1,0.33,0.01,5.21,4.76,4.61,8.3
4.88,4.67,4.61,0.53,0.04,0.1,1.63,3.84,2.42,0.84,6.69,0.18,5.89,7.13,4.79,4.39,0.53,7.19,0.05,4.66,4.53,1.56,0.24,0.0,4.04,3.43,5.31,5.34,4.23,0.01,3.83,1.46,0.43,1.73,1.57,5.13,1.08,4.75
8.3,0.09,0.15,0.72,3.07,1.11,1.51,0.25,0.25,0.25,9.48,1.11,8.93,10.04,0.13,0.27,0.75,9.74,3.15,9.12,9.5,6.58,0.04,0.06,9.48,6.26,10.1,10.17,8.89,1.1,8.48,6.51,0.97,0.27,6.57,3.62,4.52,9.74
1.86,3.29,5.6,1.1,0.26,0.59,0.39,5.53,4.53,2.29,3.67,0.57,2.87,4.17,3.23,5.88,2.1,4.17,0.25,2.46,2.34,0.38,0.64,0.0,2.51,0.78,2.98,3.06,1.76,0.04,1.36,0.0,0.86,0.7,0.22,2.69,0.04,2.57
8.52,0.35,0.18,0.71,2.37,1.26,0.77,0.44,0.04,0.44,10.05,1.26,9.35,10.59,0.39,0.47,0.95,10.46,2.7,9.36,9.23,6.42,0.02,0.02,9.04,6.46,9.93,10.0,8.72,1.26,8.33,6.33,0.55,0.24,6.44,5.11,5.59,9.46
7.53,0.42,0.49,1.27,2.27,0.1,1.86,0.1,0.47,0.47,8.59,0.1,8.08,9.16,0.41,0.48,1.25,8.81,2.26,8.33,8.87,5.97,0.04,0.0,8.59,5.54,9.42,9.41,8.24,0.1,7.82,5.91,0.67,0.1,5.96,2.6,3.6,9.11
8.23,0.03,0.01,1.31,2.98,0.79,1.99,0.06,0.03,0.06,9.31,0.79,8.79,9.87,0.02,0.01,1.34,9.52,2.97,9.04,9.54,6.64,0.05,0.02,9.31,6.24,10.11,10.11,8.92,0.78,8.5,6.57,1.22,0.24,6.63,3.28,4.31,9.78
1.23,3.08,7.13,4.77,0.2,0.47,0.66,6.76,6.26,0.47,2.15,0.47,2.61,2.95,3.04,7.44,4.75,2.28,0.19,2.86,4.27,2.43,2.81,0.0,2.12,0.98,4.06,4.14,3.49,1.02,3.46,2.37,0.42,2.15,2.47,0.1,1.13,3.93
4.59,1.56,2.51,0.68,0.01,0.39,2.45,2.29,1.74,1.72,5.8,0.8,5.22,6.36,1.45,2.96,0.67,6.11,0.04,5.41,5.94,3.09,0.8,0.0,5.8,2.59,6.48,6.47,5.3,0.01,4.87,3.02,0.68,0.93,3.08,0.97,1.18,6.18
4.07,2.46,2.98,0.55,0.05,0.08,2.03,2.91,1.92,1.25,5.65,0.47,4.92,6.19,2.38,3.37,0.72,6.14,0.3,4.93,4.96,2.06,0.64,0.0,4.99,2.03,5.6,5.68,4.38,0.05,3.98,1.98,0.44,0.65,2.05,2.42,1.76,5.19
6.08,2.31,2.26,0.01,0.08,0.41,2.47,1.56,0.55,0.02,7.79,0.08,7.02,8.33,2.49,2.04,0.04,8.31,0.07,6.53,6.4,3.46,0.11,0.01,6.1,4.2,7.14,7.2,5.97,0.01,5.61,3.38,0.56,0.23,3.48,4.39,2.91,6.63
7.29,1.04,1.05,0.3,0.67,0.21,1.46,0.21,0.57,0.57,8.95,0.21,8.2,9.49,1.55,0.89,0.32,9.46,1.39,7.88,7.76,4.84,0.18,0.01,7.48,5.33,8.48,8.55,7.3,0.12,6.92,4.76,0.12,0.0,4.86,4.78,4.28,7.99
3.4,1.25,3.54,1.77,0.28,0.3,1.35,3.42,2.7,2.28,4.74,0.41,4.1,5.29,1.19,4.06,1.8,5.13,0.27,4.24,4.73,1.92,0.68,0.0,4.74,1.38,5.27,5.27,4.08,0.01,3.66,1.84,0.54,1.7,1.92,1.31,1.24,4.97
5.4,3.73,3.68,0.65,0.1,0.23,2.58,2.89,1.54,0.76,7.19,0.03,6.4,7.7,3.9,3.47,1.01,7.71,0.2,5.46,5.34,2.32,0.26,0.0,4.91,3.74,6.09,6.14,4.98,0.0,4.63,2.23,0.43,1.1,2.33,4.95,1.76,5.56
6.4,1.02,0.69,0.31,0.83,0.56,1.07,0.56,0.41,0.99,7.85,0.56,7.18,8.4,1.0,1.15,0.29,8.24,0.96,7.25,7.34,4.45,0.03,0.0,7.3,4.32,7.99,8.07,6.77,0.11,6.37,4.36,0.1,0.15,4.44,2.98,3.39,7.57
0.18,3.46,7.5,4.6,0.78,0.32,0.35,7.25,6.73,1.65,1.15,0.02,1.37,1.75,3.41,7.92,5.28,1.21,0.77,1.58,3.0,1.26,3.27,0.01,1.15,0.01,2.79,2.9,2.21,0.34,2.21,1.16,0.08,0.91,1.28,0.25,0.22,2.65
1.4,2.26,6.04,2.9,1.16,1.04,0.33,5.87,5.22,2.5,2.23,0.17,1.65,2.78,2.21,6.53,4.02,2.63,1.15,1.96,3.08,0.89,1.8,0.0,2.23,0.03,3.08,3.13,2.47,0.03,1.98,0.84,0.88,1.12,0.92,0.77,0.03,2.95
4.13,3.13,3.36,0.25,0.01,0.02,1.98,3.14,2.1,1.14,5.82,0.63,5.06,6.36,3.06,3.44,0.64,6.33,0.34,4.83,4.71,1.98,0.7,0.0,4.6,2.22,5.4,5.47,4.19,0.0,3.8,1.87,0.78,0.88,1.96,3.14,1.38,4.94
7.57,0.19,0.02,0.62,2.1,0.68,0.28,0.68,0.06,1.47,8.92,0.68,8.3,9.47,0.09,0.01,0.61,9.25,2.21,8.41,8.59,5.69,0.05,0.03,8.57,5.48,9.23,9.31,8.01,0.68,7.61,5.61,0.7,0.64,5.68,3.56,4.16,8.83
7.44,0.86,0.87,0.11,0.86,0.05,1.32,0.05,0.51,0.51,9.08,0.05,8.33,9.62,1.42,0.72,0.44,9.58,1.52,8.06,7.93,5.03,0.12,0.0,7.66,5.45,8.65,8.72,7.47,0.05,7.09,4.94,0.17,0.04,5.04,4.81,4.46,8.16
6.97,0.43,0.2,0.66,1.47,0.05,0.46,0.05,0.44,1.62,8.36,0.05,7.72,8.92,0.41,0.53,0.64,8.72,1.59,7.82,7.96,5.06,0.01,0.0,7.93,4.88,8.6,8.68,7.38,0.05,6.98,4.98,0.25,0.05,5.05,3.23,3.72,8.19
4.39,4.37,4.34,0.2,0.03,0.19,1.86,3.71,2.54,1.47,6.19,0.52,5.39,6.69,4.32,4.12,0.2,6.7,0.02,4.46,4.33,1.33,0.56,0.0,3.96,2.81,5.08,5.13,3.96,0.01,3.6,1.24,0.56,1.76,1.34,4.44,0.76,4.55
7.42,0.25,0.1,0.33,1.56,0.21,0.16,0.21,0.21,1.42,8.92,0.21,8.23,9.47,0.19,0.23,0.56,9.33,1.68,8.27,8.22,5.39,0.01,0.02,8.08,5.35,8.89,8.97,7.68,0.21,7.28,5.3,0.26,0.15,5.38,4.05,4.49,8.45
3.47,2.99,3.98,0.2,0.22,0.02,1.3,3.83,2.79,1.83,5.19,0.16,4.42,5.72,2.93,4.13,0.77,5.71,0.25,4.15,4.03,1.3,0.11,0.0,3.96,1.63,4.71,4.78,3.5,0.01,3.11,1.19,1.42,1.5,1.28,3.05,0.79,4.26
6.82,0.77,0.27,0.64,1.48,0.05,0.78,0.05,0.55,1.69,8.14,0.05,7.53,8.7,0.73,0.63,0.62,8.46,1.77,7.66,7.92,5.0,0.03,0.01,7.95,4.75,8.54,8.62,7.32,0.05,6.92,4.93,0.27,0.05,4.99,2.84,3.38,8.16
5.64,2.18,2.06,0.09,0.03,0.34,2.12,1.56,0.54,0.18,7.27,0.0,6.53,7.81,2.08,1.87,0.07,7.77,0.02,6.4,6.28,3.54,0.1,0.14,6.12,3.64,6.97,7.04,5.77,0.0,5.38,3.43,0.32,0.08,3.51,3.41,2.91,6.51
1.54,2.13,6.05,3.19,0.79,0.89,0.48,5.85,5.26,2.11,2.26,0.11,1.78,2.82,2.08,6.51,3.94,2.56,0.78,2.12,3.32,1.24,1.82,0.01,2.26,0.02,3.28,3.36,2.68,0.02,2.27,1.18,0.53,1.43,1.31,0.39,0.02,3.18
1.27,2.37,6.45,4.16,0.24,1.14,0.3,6.15,5.68,1.14,2.33,0.18,2.21,2.92,2.33,6.82,4.16,2.41,0.23,2.52,3.9,1.92,2.15,0.0,2.33,0.59,3.77,3.9,3.2,0.28,2.99,1.87,0.05,1.81,1.98,0.05,0.58,3.65
2.05,1.69,5.75,3.44,0.02,0.78,0.75,5.42,4.96,0.89,3.08,0.2,2.85,3.67,1.65,6.09,3.42,3.18,0.03,3.18,4.5,2.5,1.43,0.0,3.08,0.78,4.41,4.53,3.83,0.53,3.5,2.39,0.21,2.5,2.44,0.02,0.78,4.3
3.18,1.45,5.09,2.55,0.05,0.09,1.75,4.57,4.02,0.09,4.27,0.09,4.04,4.86,1.42,5.22,2.53,4.34,0.04,4.38,5.68,3.59,1.07,0.02,4.26,1.87,5.6,5.71,5.01,1.19,4.65,3.29,0.26,3.39,3.31,0.05,1.18,5.5
2.73,1.54,5.41,2.95,0.03,0.31,1.42,4.96,4.44,0.31,3.81,0.31,3.61,4.4,1.51,5.64,2.93,3.88,0.17,3.95,5.26,3.23,1.19,0.02,3.81,1.49,5.17,5.29,4.59,1.04,4.26,3.0,0.31,3.26,3.03,0.02,1.18,5.07
4.14,1.33,4.18,1.55,0.66,0.01,2.29,3.57,3.01,0.01,5.18,0.01,4.85,5.76,1.27,4.2,1.53,5.28,0.65,5.19,6.41,4.07,1.09,0.0,5.18,2.57,6.37,6.45,5.77,1.05,5.24,3.71,0.18,2.37,3.73,0.0,0.94,6.27
1.1,3.24,7.31,4.96,0.01,0.52,0.5,6.94,6.45,0.52,1.96,0.52,2.53,2.79,3.2,7.62,4.94,2.12,0.0,2.76,4.18,2.37,2.98,0.0,1.93,0.86,3.93,4.0,3.37,1.0,3.38,2.31,0.42,2.07,2.41,0.01,1.09,3.81
3.79,1.57,3.12,1.37,0.02,0.11,1.72,3.03,2.26,1.82,5.19,0.42,4.53,5.73,1.49,3.66,1.35,5.59,0.05,4.63,5.01,2.12,1.05,0.0,5.19,1.72,5.58,5.65,4.38,0.02,3.96,2.06,0.71,1.26,2.12,1.55,1.53,5.25
2.1,1.5,5.58,3.32,0.12,0.48,0.42,5.28,4.8,1.25,3.04,0.05,2.69,3.61,1.45,5.95,3.29,3.19,0.11,3.04,4.3,2.22,1.29,0.02,3.04,0.49,4.24,4.34,3.64,0.23,3.26,2.03,0.14,2.38,2.08,0.03,0.47,4.14
6.13,1.28,0.89,0.21,0.66,0.5,1.32,0.8,0.14,0.75,7.58,0.36,6.91,8.13,1.26,1.4,0.2,7.97,0.81,6.98,7.09,4.19,0.07,0.02,7.06,4.05,7.73,7.81,6.51,0.16,6.11,4.11,0.06,0.35,4.18,2.76,3.16,7.32
5.6,1.85,1.33,0.01,0.36,0.02,1.88,1.23,0.54,0.94,6.94,0.13,6.32,7.5,1.83,1.85,0.01,7.29,0.79,6.44,6.74,3.82,0.09,0.02,6.83,3.53,7.34,7.43,6.13,0.01,5.72,3.75,0.25,0.06,3.81,1.94,2.35,6.98
6.31,3.1,3.09,0.11,0.0,0.86,3.4,2.16,0.6,0.0,8.09,0.0,7.3,8.61,3.45,2.9,0.1,8.6,0.0,6.41,6.29,3.27,0.06,0.0,5.84,4.58,7.05,7.09,5.93,0.0,5.58,3.18,0.55,0.16,3.28,5.34,2.71,6.51
5.57,1.98,1.67,0.17,0.18,0.15,1.99,1.46,0.46,0.08,7.12,0.02,6.41,7.66,1.92,1.88,0.15,7.57,0.19,6.43,6.39,3.55,0.15,0.0,6.32,3.51,7.06,7.13,5.84,0.03,5.44,3.45,0.07,0.0,3.53,2.87,3.11,6.63
0.64,5.58,8.71,4.22,0.5,0.03,0.01,8.65,7.68,0.03,2.13,0.03,0.62,2.13,5.53,9.06,4.17,2.44,0.46,0.03,0.03,0.03,2.99,0.02,2.05,0.32,0.03,0.03,0.03,0.01,0.03,0.02,0.05,0.35,0.03,3.8,0.5,0.03
4.39,2.33,2.57,0.65,0.06,0.23,2.31,2.5,1.58,1.06,5.89,0.9,5.19,6.44,2.24,3.1,0.74,6.33,0.12,5.24,5.38,2.46,0.39,0.0,5.44,2.31,6.0,6.09,4.79,0.06,4.38,2.39,0.08,0.5,2.45,2.15,2.1,5.62
0.73,3.03,6.69,3.11,0.74,0.72,0.06,6.55,5.83,2.68,1.63,0.27,0.95,2.17,2.98,7.2,4.26,2.13,0.69,1.23,2.31,0.23,2.5,0.0,1.63,0.04,2.31,2.35,1.7,0.04,1.22,0.17,1.3,0.5,0.5,1.26,0.04,2.17
5.8,4.16,4.14,0.94,0.01,0.52,2.37,3.23,1.56,0.97,7.61,0.05,6.81,8.07,4.44,3.94,0.93,8.11,0.04,5.61,5.48,2.43,0.33,0.02,4.95,4.26,6.25,6.29,5.18,0.01,4.75,2.4,0.82,1.11,2.53,5.67,2.02,5.7
1.1,5.26,8.28,3.75,0.44,0.24,0.24,8.21,7.24,0.24,2.38,0.24,1.09,2.4,5.21,8.6,3.73,2.68,0.43,0.05,0.15,0.24,2.52,0.12,1.68,0.7,0.35,0.47,0.24,0.02,0.24,0.12,0.02,0.63,0.24,3.7,0.78,0.1
6.04,4.97,4.93,0.71,0.02,0.25,2.01,4.0,2.09,0.65,7.84,0.28,7.04,8.23,5.28,4.76,1.12,8.33,0.03,5.52,5.4,2.17,0.01,0.04,4.77,4.69,6.18,6.2,5.17,0.02,4.56,2.15,0.4,1.61,2.58,6.38,2.22,5.61
8.84,0.18,0.48,1.09,2.48,1.43,0.62,0.06,0.06,0.06,10.39,1.43,9.68,10.93,0.18,0.77,1.33,10.81,3.0,9.63,9.5,6.66,0.19,0.0,9.29,6.79,10.21,10.28,9.01,1.43,8.62,6.57,0.56,0.13,6.68,5.49,5.97,9.73
8.29,0.18,0.0,0.3,2.71,1.3,0.87,1.24,0.01,1.24,9.67,1.3,9.04,10.22,0.15,0.0,0.52,10.0,2.8,9.14,9.26,6.38,0.03,0.01,9.2,6.21,9.91,9.99,8.7,1.3,8.29,6.29,1.29,1.1,6.36,4.27,4.91,9.5
6.31,1.09,0.69,0.16,0.84,0.6,1.13,0.6,0.3,0.95,7.74,0.55,7.08,8.29,1.07,1.21,0.14,8.12,0.98,7.16,7.28,4.38,0.07,0.0,7.26,4.22,7.92,8.0,6.7,0.0,6.3,4.3,0.01,0.15,4.37,2.83,3.25,7.51
0.99,3.28,7.35,5.03,0.06,0.61,0.38,7.0,6.52,0.61,1.86,0.61,2.43,2.68,3.24,7.68,5.01,2.0,0.05,2.65,4.07,2.27,3.03,0.01,1.83,0.74,3.81,3.88,3.26,0.92,3.27,2.21,0.33,1.96,2.31,0.04,1.01,3.7
7.1,0.53,0.17,0.86,1.75,0.22,0.53,0.22,0.27,1.62,8.43,0.22,7.82,8.99,0.45,0.35,0.84,8.75,1.93,7.94,8.18,5.27,0.01,0.0,8.19,5.03,8.8,8.89,7.59,0.22,7.18,5.19,0.43,0.22,5.25,3.1,3.66,8.41
0.74,2.9,6.98,4.46,0.18,0.99,0.05,6.68,6.21,1.22,1.85,0.67,1.91,2.44,2.86,7.36,4.7,1.89,0.17,2.18,3.59,1.69,2.69,0.02,1.85,0.39,3.42,3.57,2.84,0.27,2.74,1.64,0.11,1.46,1.75,0.02,0.39,3.28
9.91,0.05,0.47,1.03,4.56,2.72,2.29,0.42,0.42,0.42,11.12,2.72,10.56,11.68,0.04,0.5,1.03,11.38,4.66,10.74,11.03,8.12,0.09,0.0,11.03,7.85,11.65,11.74,10.44,2.7,10.03,8.04,2.54,1.73,8.11,5.22,6.16,11.27
