Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
3.1114058,3.8020706,3.075152,3.819514,3.0389602,1.577455,3.0027063,1.594898
2.8684576,3.984043,2.8292851,4.0007324,3.7455723,1.6983434,3.7064,1.7150329
2.5954874,4.1582923,2.5539842,4.1738067,4.355951,2.0245469,4.3144474,2.0400617
2.279579,4.3272123,2.236509,4.341147,3.156599,1.9705417,3.1135292,1.9844769
1.9249587,4.4818563,1.8812494,4.49386,5.282841,2.3763773,5.239133,2.3883805
1.7010777,4.542862,1.6577283,4.552715,6.830158,1.6592104,6.7868094,1.6690636
1.5749787,4.5331225,1.5330751,4.540721,9.097176,3.8411424,9.055273,3.848741
1.481229,4.4779825,1.4417264,4.483401,8.379734,5.5689344,8.340231,5.574353
1.3435478,4.3802905,1.3071994,4.3838253,8.6323805,7.040091,8.596032,7.043626
0.99176973,4.1925874,0.9591022,4.194734,7.201284,7.209938,7.1686172,7.2120857
0.5042031,3.934109,0.47550237,3.9355302,3.426994,8.084695,3.3982937,8.086116
-0.028111989,3.6247683,-0.05278453,3.6262372,0.52464813,8.810649,0.4999761,8.8121195
-0.5696389,3.2794752,-0.5904019,3.281812,-0.34941724,8.22151,-0.3701804,8.223846
-1.1109265,2.9140768,-1.1280158,2.918073,1.7411252,5.7924404,1.7240361,5.796437
-1.6557133,2.5436742,-1.66941,2.5500228,-1.382342,5.718358,-1.3960383,5.724707
-2.227701,2.1889338,-2.2382627,2.1981754,-2.1240857,5.1379333,-2.1346474,5.147175
-2.8865428,1.8966936,-2.8941417,1.9091808,-2.5096712,4.879074,-2.51727,4.891561
-3.5887232,1.7097068,-3.5934055,1.7255996,-3.2035136,4.377628,-3.208196,4.3935204
-4.1288805,1.5445324,-4.130547,1.5638206,-5.5099826,3.5913944,-5.511648,3.6106827
-4.400709,1.3674047,-4.3991237,1.3899511,-3.486609,2.5674062,-3.485023,2.5899525
-4.5611615,1.2179884,-4.5559807,1.2435894,-3.4480526,1.7674282,-3.4428728,1.7930294
-4.666778,1.0965611,-4.657602,1.1250114,-4.6600285,0.49662283,-4.650853,0.5250734
-4.74116,0.99737644,-4.7275734,1.0285319,-7.1961803,0.56347096,-7.1825943,0.59462655
-4.7963767,0.91550493,-4.777992,0.9493373,-8.110817,-0.80327207,-8.092432,-0.7694397
-4.831251,0.87912846,-4.809103,0.91524583,-8.565767,-1.9944338,-8.543618,-1.9583164
3.4973452,3.4717565,3.473353,3.4903293,1.9596131,1.0464976,1.9356205,1.0650704
3.465021,3.5064096,3.4383569,3.5250282,2.5086973,1.9758718,2.482033,1.9944903
3.3594944,3.6039546,3.329828,3.6225734,1.9152519,1.9193729,1.8855851,1.9379921
3.1714966,3.7662158,3.1387222,3.7846808,2.6332953,2.0834398,2.600521,2.101905
2.961384,3.9300601,2.9256473,3.9481077,3.099966,2.3685772,3.0642288,2.3866248
2.7233732,4.0940237,2.6850667,4.1112986,3.2419553,3.148099,3.2036488,3.1653743
2.453127,4.254895,2.4128647,4.270988,4.2339334,3.2163422,4.1936717,3.2324347
2.1442938,4.4084935,2.1028616,4.4229875,3.3635962,3.6435375,3.322164,3.6580315
1.8414377,4.531662,1.7997227,4.544192,5.0667458,3.4350753,5.025031,3.4476051
1.6885817,4.568942,1.6474944,4.579251,6.1491995,4.1050887,6.1081123,4.115398
1.6039861,4.560231,1.5643812,4.56822,7.4489074,4.3937874,7.409302,4.4017754
1.5407659,4.5247436,1.5033699,4.530501,7.35972,5.3232207,7.3223243,5.3289776
1.4458582,4.4660077,1.4112188,4.4698243,8.084633,6.8051376,8.049994,6.8089547
1.2013671,4.3434334,1.169828,4.3457932,5.9464307,8.635557,5.914892,8.637917
0.777271,4.1215005,0.7489779,4.1230445,3.1347015,10.124079,3.1064084,10.125624
0.29160446,3.8369358,0.2665387,3.8384151,0.31552204,9.107345,0.29045665,9.108824
-0.22001262,3.5111127,-0.24198025,3.513324,2.0890899,7.7471275,2.0671222,7.7493386
-0.7469789,3.161025,-0.76602376,3.1647432,0.99527884,7.00967,0.9762339,7.013387
-1.2940996,2.8036463,-1.3103797,2.8095586,-1.451163,6.856215,-1.4674441,6.862128
-1.908028,2.4691453,-1.9216319,2.4778004,-1.925441,6.7919693,-1.9390452,6.8006253
-2.716635,2.320233,-2.7275465,2.332006,-1.7334541,6.0396357,-1.7443646,6.051408
-3.439906,2.1930478,-3.447987,2.20813,-2.3681583,5.091605,-2.3762398,5.106687
-3.9286168,1.9982003,-3.9336174,2.0166185,-3.611374,4.242122,-3.616375,4.2605405
-4.217781,1.7834635,-4.2193656,1.8051178,-2.5810513,3.0388787,-2.5826359,3.0605333
-4.4079185,1.5946801,-4.405705,1.6193995,-2.410755,1.2502397,-2.4085422,1.2749591
-4.540238,1.4348754,-4.533851,1.4624776,-3.4389603,0.75357753,-3.4325733,0.7811794
-4.6359973,1.3011695,-4.6251054,1.3315185,-6.354284,0.056737646,-6.3433914,0.08708696
-4.7079678,1.1884655,-4.692306,1.2215245,-6.6847515,-1.9255639,-6.6690893,-1.892505
-4.7612295,1.1017326,-4.740943,1.1374689,-7.7572083,-2.939103,-7.736922,-2.9033668
3.465578,3.5206907,3.4414833,3.5398808,1.8715032,0.75478166,1.8474084,0.773972
3.3776944,3.6022046,3.350943,3.6215544,1.9675794,0.9635028,1.940828,0.9828524
3.203458,3.7528808,3.1738217,3.7723043,1.5826688,1.1190152,1.5530326,1.1384386
3.0141995,3.9039464,2.981681,3.9232557,2.211089,1.4126579,2.1785705,1.431967
2.8038225,4.0552325,2.7686634,4.074143,2.5375009,1.7247206,2.5023415,1.743631
2.5680175,4.204752,2.5306797,4.222903,3.3666909,2.131944,3.329353,2.1500945
2.3036828,4.3494787,2.2648067,4.3664684,3.057052,2.7364342,3.0181758,2.7534235
2.005662,4.485822,1.9660066,4.5012536,2.9678664,3.4316926,2.9282107,3.4471242
1.78498,4.5687065,1.7453508,4.5822387,4.783025,3.904584,4.7433953,3.9181159
1.6815683,4.5903826,1.6427447,4.60178,5.726098,4.5280867,5.6872745,4.5394845
1.6234971,4.583992,1.5861623,4.593167,6.5893183,5.356709,6.551984,5.3658834
1.5760037,4.563279,1.5406928,4.5703173,5.7005095,6.369705,5.6651983,6.3767433
1.4990432,4.533838,1.4661121,4.539008,7.0539284,7.0256925,7.020997,7.030864
1.3327391,4.4865394,1.302361,4.490286,3.762383,8.319535,3.7320054,8.323281
1.0081301,4.346807,0.98031974,4.349717,2.523853,9.163411,2.4960432,9.166321
0.5785477,4.1164255,0.55321014,4.119185,2.3280041,8.023424,2.3026662,8.026184
0.09928323,3.8418584,0.07627511,3.8451972,2.5545356,6.933579,2.5315273,6.9369183
-0.4151191,3.5508797,-0.43592367,3.5555167,0.97065556,6.7109723,0.9498511,6.7156096
-0.9910997,3.2893226,-1.0097525,3.2959046,-0.87148255,6.701914,-0.8901352,6.708496
-1.7971562,3.180189,-1.8135965,3.1892462,-1.6814762,6.183864,-1.6979158,6.1929216
-2.596436,3.0645735,-2.6104755,3.076487,-1.3010634,6.698747,-1.3151032,6.710661
-3.2411313,2.865815,-3.2524629,2.8808036,-1.4909362,5.046562,-1.5022678,5.0615516
-3.681941,2.6008146,-3.6901715,2.6189487,-2.3958542,4.496977,-2.4040844,4.5151105
-3.9910104,2.3436773,-3.9957032,2.3649073,-1.6638778,3.120176,-1.6685705,3.141406
-4.2110734,2.1139016,-4.2118025,2.1381044,-0.8845405,2.2177389,-0.8852699,2.2419422
-4.3721094,1.9141384,-4.368512,1.941172,-3.5538359,0.7582773,-3.5502386,0.7853111
-4.4927964,1.742021,-4.4846063,1.7717742,-4.4617653,-0.9766337,-4.453575,-0.94688076
-4.585241,1.5937705,-4.572304,1.6262097,-5.592216,-2.1087565,-5.5792785,-2.076317
-4.657915,1.4650292,-4.6401677,1.5002323,-7.0831766,-2.6052308,-7.0654297,-2.5700276
3.391838,3.600528,3.3675077,3.6206474,1.8712757,0.3689106,1.846945,0.38902986
3.2314768,3.7395072,3.204548,3.7598953,1.7872744,0.3795559,1.7603456,0.39994386
3.057806,3.8802853,3.028147,3.9008152,1.570355,0.516091,1.5406961,0.53662056
2.868582,4.020586,2.8362901,4.0410404,1.8073947,0.96608543,1.7751029,0.98653966
2.6594949,4.159759,2.624891,4.1798425,2.1755497,1.1037292,2.1409457,1.1238123
2.4274552,4.295803,2.3910525,4.315163,2.7516723,1.3614879,2.715269,1.3808483
2.1698318,4.4259963,2.1322825,4.444259,2.1523166,2.2508848,2.1147668,2.2691474
1.8962069,4.542846,1.858236,4.5596533,2.5952623,2.9587786,2.557291,2.9755855
1.7507948,4.5929503,1.713128,4.608001,4.1438265,3.958916,4.106159,3.973967
1.6779109,4.6069045,1.6412044,4.619998,4.9695673,4.2752028,4.932861,4.288296
1.6343974,4.6040535,1.5991807,4.61512,5.593151,5.4883604,5.5579343,5.4994254
1.5938373,4.5937433,1.560475,4.6028614,5.298763,6.138077,5.2654014,6.147195
1.5197035,4.5836453,1.488383,4.5910544,5.240797,6.505025,5.209477,6.512434
1.3769771,4.569566,1.347722,4.5756507,3.1956203,7.6619244,3.1663651,7.6680083
1.1410515,4.5269227,1.1137615,4.532191,2.5607316,7.884693,2.5334413,7.8899612
0.7883032,4.420542,0.76281345,4.4255867,3.3594277,7.2102766,3.333938,7.215321
0.33894473,4.2459993,0.3150941,4.251458,3.0027063,6.671577,2.9788563,6.6770353
-0.1849578,4.060687,-0.20725922,4.0671926,0.5653292,7.356857,0.54302776,7.363362
-0.86720294,3.929473,-0.88792366,3.937607,-0.013854211,6.214776,-0.034575187,6.2229095
-1.6863871,3.8290455,-1.7053446,3.8393018,-1.0637805,5.996359,-1.0827382,6.0066156
-2.3998454,3.6325643,-2.416708,3.6453183,-0.7442007,5.1549444,-0.7610632,5.167698
-2.969499,3.3685267,-2.983814,3.3840218,-0.136731,4.8995743,-0.15104565,4.9150696
-3.4061852,3.0861769,-3.4174287,3.1045296,-1.5403339,3.5924807,-1.551577,3.6108334
-3.7364855,2.8145957,-3.7441268,2.8358152,-0.15477398,2.827405,-0.16241491,2.8486245
-3.985055,2.5666604,-3.988619,2.5906842,-0.22505793,1.8292327,-0.22862245,1.8532561
-4.1744633,2.345916,-4.1735864,2.3726513,-1.7162981,1.1761487,-1.7154218,1.202884
-4.3209205,2.1515362,-4.315383,2.1809058,-2.7365484,-0.8987176,-2.7310116,-0.86934817
-4.435697,1.980973,-4.425428,2.0129528,-5.004615,-1.7604221,-4.9943457,-1.7284425
-4.526685,1.8313794,-4.5117326,1.8660299,-6.489821,-2.6699877,-6.474869,-2.635337
3.258252,3.725425,3.2335553,3.7468472,1.8607613,0.4647321,1.8360645,0.48615435
3.0950487,3.8584242,3.0678592,3.8802178,1.5953789,0.5587886,1.5681895,0.58058214
2.9223588,3.9894311,2.8926313,4.011424,1.4785699,0.7077196,1.4488422,0.72971267
2.734188,4.119434,2.7020962,4.141381,1.6068329,0.6992717,1.5747408,0.72121835
2.527574,4.24722,2.4934964,4.2688184,2.3523526,0.4513365,2.3182745,0.472934
2.3002453,4.371053,2.2647245,4.3919663,1.9206336,0.94455534,1.8851126,0.9654683
2.0491176,4.48908,2.012802,4.5089707,1.5342594,1.4053587,1.4979436,1.425249
1.8302548,4.577422,1.7938284,4.595981,1.820946,1.9189194,1.7845196,1.9374784
1.7285829,4.6103067,1.6926934,4.6272864,2.8014,2.514623,2.7655103,2.5316026
1.6744112,4.620188,1.6396055,4.6354303,4.686346,3.0898275,4.6515403,3.1050696
1.6402186,4.619602,1.6068947,4.63306,4.606856,3.8204107,4.573532,3.833869
1.5993786,4.617477,1.5677592,4.629228,4.710145,4.6200857,4.678526,4.6318364
1.5218765,4.619199,1.4920104,4.629444,4.021941,5.690722,3.9920752,5.700968
1.3897656,4.6197357,1.3615531,4.6287947,3.7118096,5.9650164,3.6835966,5.9740753
1.1807812,4.6085587,1.154026,4.616848,3.2504249,5.6601963,3.22367,5.6684856
0.87587446,4.5738835,0.8503505,4.5818906,3.2266495,5.9520917,3.201126,5.960099
0.47042018,4.504671,0.44594577,4.5129237,2.3571775,6.586046,2.3327034,6.594299
-0.055964988,4.4124975,-0.07946074,4.421528,2.202962,6.06205,2.179466,6.071081
-0.7818424,4.3376155,-0.8042696,4.347929,0.32817936,5.4117064,0.30575225,5.4220204
-1.5129786,4.1979117,-1.5340658,4.209954,-0.943882,4.5900607,-0.96496946,4.602103
-2.1565392,3.9871209,-2.175845,4.0012546,-0.16274814,3.7367454,-0.18205333,3.750879
-2.6948214,3.7333431,-2.7117748,3.749833,1.0031962,3.499547,0.9862429,3.5160367
-3.1297998,3.4636533,-3.143768,3.4826624,-0.07770088,2.5860517,-0.09166926,2.6050606
-3.4758306,3.198392,-3.4861956,3.2199907,0.44316652,1.0831566,0.43280154,1.1047552
-3.7474964,2.9493082,-3.7537293,2.973497,0.23643053,0.70829165,0.23019728,0.73248076
-3.9617772,2.721495,-3.9635007,2.7482355,-0.6636217,0.53193814,-0.66534555,0.5586787
-4.1322036,2.5160007,-4.129222,2.545249,-1.6288468,-0.2747784,-1.6258646,-0.24552995
-4.26853,2.332164,-4.2608285,2.3639057,-3.7141545,-1.5280704,-3.706452,-1.4963287
-4.378728,2.1680672,-4.366436,2.2023435,-6.1427636,-1.6937816,-6.130472,-1.659505
3.1288085,3.8377252,3.103623,3.860768,1.7967167,0.058608018,1.7715307,0.08165085
2.9680028,3.9613307,2.940482,3.9848325,1.590429,0.104194485,1.5629082,0.12769644
2.7962112,4.0833607,2.766383,4.107103,1.2296551,0.4007237,1.1998272,0.42446542
2.6102524,4.2034173,2.5783472,4.2271233,1.7356067,0.60518295,1.7037017,0.62888837
2.4068353,4.320952,2.373265,4.344311,2.4119945,0.42020226,2.378424,0.4435616
2.184423,4.4342747,2.149737,4.4569707,1.4374712,0.46858555,1.4027852,0.49128148
1.9409302,4.5412207,1.9057539,4.562955,1.3620794,1.1178964,1.3269029,1.1396308
1.7871423,4.600174,1.7521093,4.6206927,1.4199567,0.7716372,1.3849238,0.79215574
1.7128941,4.6233244,1.6785773,4.6424384,2.3652465,0.79564923,2.3309298,0.81476307
1.6712295,4.630976,1.6380819,4.648577,3.4161239,1.7984947,3.382976,1.8160955
1.6402452,4.6327453,1.6085575,4.6488166,4.178996,2.575115,4.147309,2.591186
1.596833,4.6360784,1.5667183,4.650698,3.6123822,3.2044306,3.5822675,3.2190502
1.5154066,4.64459,1.4868068,4.6579285,3.5610943,4.046805,3.5324938,4.060144
1.3880485,4.6524224,1.3607703,4.6647353,3.4510412,4.098445,3.423763,4.110758
1.1913854,4.655125,1.1651579,4.6667385,2.8675704,3.853405,2.841343,3.865019
0.91049844,4.643703,0.88504505,4.6549993,2.786884,4.536759,2.7614305,4.5480556
0.53027976,4.6134276,0.5053946,4.624823,2.5738292,3.7919674,2.5489438,3.8033628
-0.000472748,4.5770717,-0.024856342,4.588997,1.8491739,4.24055,1.8247899,4.2524757
