Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
3.2963972,3.6259515,3.2571666,3.6430764,3.7487378,-1.1667285,3.7095072,-1.1496036
3.183419,3.7200534,3.142314,3.7367918,4.7765684,-1.856841,4.7354636,-1.8401026
3.0393345,3.8333611,2.996404,3.8496292,6.34992,-2.2897208,6.306989,-2.2734528
2.8781333,3.9506578,2.833525,3.9663846,7.2206,-1.9634581,7.1759915,-1.9477315
2.7029014,4.064973,2.6568577,4.0800824,7.363474,-1.4580635,7.3174305,-1.4429536
2.5097473,4.1784873,2.4625387,4.192938,7.19487,0.50532025,7.1476617,0.5197701
2.3099802,4.279732,2.2620173,4.2934713,7.5980587,1.3054355,7.5500956,1.3191745
2.1026514,4.3670025,2.0543396,4.3800125,9.677037,1.6195546,9.628726,1.6325635
1.8799248,4.4419723,1.8316402,4.454267,11.824157,1.85215,11.775872,1.8644445
1.6420318,4.505527,1.5941248,4.5171404,13.246481,2.3393052,13.198575,2.350918
1.3847718,4.55981,1.3375683,4.5707827,12.784627,3.679525,12.737423,3.6904967
1.1970111,4.5509124,1.1508394,4.561304,11.652706,4.209272,11.606536,4.2196636
1.0581421,4.4906673,1.0133021,4.5005555,12.042914,4.678002,11.998074,4.6878905
0.93833166,4.3948936,0.89508516,4.404372,11.937498,4.265594,11.894251,4.2750726
0.81554157,4.272424,0.7741276,4.281586,11.210135,3.9538093,11.16872,3.962971
0.6654776,4.13157,0.626122,4.1405067,9.686382,3.656788,9.647025,3.6657243
0.44324476,3.9879131,0.406161,3.996723,8.913967,3.491438,8.8768835,3.500247
0.17410289,3.838324,0.13950473,3.847104,8.935406,3.1191723,8.900808,3.127952
-0.13231538,3.6766205,-0.16411485,3.6854498,6.793486,3.6244528,6.7616873,3.6332822
-0.45562196,3.5001247,-0.4844035,3.5091066,5.7690973,3.6432211,5.740316,3.6522028
-0.7807518,3.3127837,-0.8064445,3.32205,4.578255,4.475064,4.552562,4.48433
-1.1080862,3.1192613,-1.1306678,3.128952,0.97604585,4.8645806,0.9534643,4.8742714
-1.4261067,2.9180453,-1.4456077,2.9283006,-2.6514592,4.7496057,-2.6709607,4.759861
-1.7303486,2.7109294,-1.7468374,2.7218883,-3.0794435,4.197397,-3.0959322,4.2083564
-2.0193186,2.5007555,-2.0329077,2.5125518,-3.3379471,3.758166,-3.3515363,3.7699623
-2.2934427,2.2902548,-2.304272,2.3030126,-2.6632986,3.1278713,-2.674128,3.1406288
-2.556144,2.0826402,-2.564382,2.0964718,-2.8265631,2.8496482,-2.8348012,2.86348
-2.8104036,1.880231,-2.8162317,1.8952346,-3.6466415,2.4490921,-3.6524694,2.4640958
-3.0553408,1.6847388,-3.0589526,1.7009952,-3.281988,2.4592805,-3.2855995,2.475537
-3.295036,1.4979224,-3.2966201,1.5154951,-3.1965327,2.6606798,-3.1981165,2.6782527
-3.5323884,1.3220634,-3.5321271,1.3409972,-3.8398933,2.6595142,-3.8396316,2.6784477
-3.768546,1.1593875,-3.7666018,1.179709,-4.098187,2.6946113,-4.0962424,2.7149332
-4.0030026,1.0129663,-3.9995153,1.0346857,-4.1641026,2.3363664,-4.1606145,2.3580859
-4.231179,0.8873913,-4.2262588,0.9105019,-4.229957,1.5045207,-4.2250366,1.5276313
-4.4387665,0.78324294,-4.4324865,0.80772567,-6.482876,0.6518909,-6.4765944,0.67637366
-4.5974774,0.7069976,-4.5898757,0.7328216,-6.315367,1.3869005,-6.3077655,1.4127245
-4.6870193,0.6572127,-4.678096,0.6843403,-6.079318,0.84829074,-6.070395,0.8754183
-4.746454,0.6195583,-4.736173,0.64794594,-6.51327,0.032809656,-6.502989,0.061197538
-4.7894797,0.58945775,-4.7777658,0.6190621,-6.5304937,-0.16083422,-6.51878,-0.13122979
-4.822421,0.56461835,-4.809169,0.59539723,-7.129402,-0.30478716,-7.1161494,-0.2740084
-4.8485823,0.54365426,-4.833653,0.57557225,-7.910929,-0.7561233,-7.896002,-0.7242054
-4.8698745,0.5257879,-4.8531084,0.5588184,-7.648176,-1.2822165,-7.6314096,-1.249186
-4.8877544,0.5101555,-4.8689775,0.5442855,-7.4081616,-1.6402347,-7.3893847,-1.6061047
-4.9028845,0.49373686,-4.8822017,0.528889,-8.497234,-1.6546729,-8.476552,-1.6195208
-4.9154396,0.47738177,-4.89308,0.5134305,-9.610938,-2.1502266,-9.588579,-2.114178
-4.9258523,0.4648297,-4.9019256,0.50168824,-11.073704,-2.372564,-11.04978,-2.3357058
-4.934574,0.45542973,-4.9091606,0.49303368,-11.900994,-2.4923675,-11.875582,-2.4547634
-4.942085,0.4477346,-4.9152017,0.48604017,-12.181779,-2.6328003,-12.154894,-2.5944948
-4.948714,0.44132122,-4.9203506,0.4802962,-12.867682,-3.2738693,-12.83932,-3.2348945
3.5094628,3.3974814,3.4861627,3.415537,2.7116292,-0.7160587,2.6883287,-0.6980032
3.5195682,3.3924675,3.4952753,3.410414,3.151219,-0.60366493,3.1269255,-0.58571845
3.52556,3.3919866,3.5001101,3.4098465,2.9875534,-0.59901154,2.9621036,-0.581152
3.525901,3.397029,3.4991608,3.4148285,2.1318011,-0.71595025,2.1050608,-0.6981509
3.5200799,3.4075758,3.4919329,3.4253347,2.1399689,-0.5891812,2.1118217,-0.57142216
3.5079439,3.4239686,3.478223,3.4416902,2.6742291,-0.31025344,2.6445084,-0.29253155
3.4875214,3.4468858,3.456081,3.464569,2.6180887,-0.4576365,2.5866482,-0.43995306
3.4543257,3.4812012,3.4210596,3.498806,2.830208,-0.46199802,2.7969427,-0.4443931
3.407882,3.5252585,3.3727098,3.5427504,2.736689,-0.18345611,2.7015173,-0.16596434
3.347232,3.5821216,3.3101466,3.5994148,3.66788,-0.6724038,3.6307945,-0.6551106
3.2610178,3.6572013,3.2220418,3.6741939,4.295666,-1.2833042,4.25669,-1.2663115
3.1391823,3.757304,3.098433,3.7739,4.8743925,-1.67024,4.8336425,-1.6536443
2.9938056,3.8693042,2.9513216,3.885417,5.591332,-1.5749363,5.548847,-1.5588232
2.8358107,3.98146,2.7917373,3.9970007,6.4326534,-1.0776441,6.388581,-1.062104
2.6620696,4.0936713,2.6166368,4.1085625,5.72606,-0.24447918,5.6806273,-0.22958794
2.476327,4.201429,2.4298148,4.215595,5.5102754,0.7012834,5.4637628,0.71545005
2.2824974,4.2972593,2.2352662,4.310638,7.009608,1.4838022,6.962377,1.497181
2.0822968,4.38124,2.0347114,4.3938065,8.655571,1.6276172,8.6079855,1.6401839
1.8669541,4.45651,1.8193477,4.4682646,10.909037,1.9888757,10.86143,2.0006306
1.636427,4.522497,1.5891287,4.5334573,11.413287,3.0848565,11.365987,3.095817
1.4225236,4.5616426,1.3758507,4.5718384,11.388939,3.950658,11.342266,3.9608543
1.283274,4.5410967,1.2375457,4.550581,11.323951,4.7382393,11.278223,4.7477236
1.175399,4.484165,1.1309061,4.493015,11.920692,4.4504156,11.876201,4.4592643
1.0785798,4.3999934,1.0355808,4.408296,11.915846,4.2281895,11.872847,4.2364926
0.9727728,4.2931995,0.9315161,4.3010416,10.852952,4.111133,10.811696,4.118975
0.8297873,4.169998,0.7905016,4.177477,9.813358,3.799667,9.774073,3.8071449
0.6072096,4.0408645,0.570129,4.048077,8.759317,3.8035212,8.722238,3.8107336
0.33486253,3.9013326,0.30027646,3.9083612,8.199511,4.2609425,8.164925,4.267971
0.03422521,3.7465382,0.0023917896,3.753479,6.9075623,4.78821,6.8757296,4.7951508
-0.27734095,3.5781403,-0.30629194,3.5851297,5.0287247,5.1718855,4.9997745,5.178875
-0.5939854,3.3994746,-0.6199938,3.4066644,3.4048507,5.7171087,3.3788426,5.724298
-0.91394985,3.2134027,-0.9369979,3.220951,1.2369763,6.353302,1.213928,6.3608513
-1.22438,3.018095,-1.2444974,3.0261626,-1.9124504,5.3665957,-1.9325676,5.3746624
-1.5237209,2.8164673,-1.5409733,2.8252125,-2.0931973,4.968438,-2.1104498,4.977184
-1.8106993,2.6112251,-1.8251911,2.6208003,-2.6005454,3.7873282,-2.6150372,3.7969031
