IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
0.17,5.25,8.7,4.48,0.14,0.47,0.08,8.61,7.73,0.66,1.21,0.66,0.16,1.22,5.19,9.18,4.86,1.53,0.39,0.01,0.11,0.34,3.53,0.02,1.21,0.08,0.16,0.13,0.42,0.47,0.66,0.02,0.83,0.03,0.66,3.06,0.17,0.05
7.99,0.08,0.13,0.39,2.0,0.78,0.55,0.78,0.07,0.87,9.53,0.78,8.83,10.08,0.6,0.02,0.71,9.95,2.18,8.84,8.71,5.92,0.07,0.23,8.53,5.94,9.41,9.48,8.2,0.78,7.8,5.83,0.62,0.26,5.92,4.68,5.13,8.94
3.89,0.43,3.61,1.38,0.0,0.22,1.61,3.31,2.83,1.34,4.84,0.47,4.33,5.41,0.32,3.99,1.36,5.09,0.01,4.64,5.49,2.86,0.16,0.02,4.84,1.98,5.75,5.75,4.83,0.0,4.32,2.74,0.37,2.06,2.75,0.22,0.25,5.55
0.31,3.75,7.83,5.07,0.87,0.34,0.34,7.54,7.06,1.28,1.07,0.06,1.76,1.82,3.71,8.21,5.55,1.15,0.91,1.91,3.24,1.69,3.54,0.0,1.07,0.04,2.98,3.03,2.43,0.79,2.49,1.53,0.17,1.31,1.7,0.06,0.34,2.9
4.08,1.3,2.93,1.19,0.02,0.16,1.98,2.76,2.14,1.89,5.34,0.91,4.74,5.9,1.2,3.42,1.17,5.68,0.16,4.91,5.43,2.59,0.89,0.0,5.34,2.08,5.97,5.96,4.78,0.02,4.36,2.51,0.52,1.18,2.58,1.09,1.1,5.67
6.69,1.07,0.94,0.38,0.74,0.47,1.0,0.47,0.59,0.92,8.26,0.45,7.54,8.8,0.98,0.75,0.36,8.71,0.86,7.53,7.41,4.63,0.0,0.06,7.25,4.65,8.09,8.17,6.88,0.23,6.49,4.52,0.17,0.06,4.61,3.76,4.04,7.64
5.45,2.97,2.89,0.01,0.0,0.01,3.05,2.25,1.25,0.18,7.2,0.09,6.42,7.72,3.05,2.67,0.33,7.71,0.01,5.84,5.71,2.77,0.07,0.05,5.41,3.63,6.45,6.51,5.29,0.0,4.93,2.69,0.91,0.8,2.79,4.27,2.22,5.94
0.1,4.18,8.04,4.49,0.31,0.68,0.06,7.86,7.21,1.39,0.24,0.96,0.45,0.79,4.13,8.53,5.6,0.72,0.31,0.41,1.8,0.42,3.8,0.0,0.24,0.01,1.57,1.72,0.99,0.74,1.01,0.05,0.19,0.25,0.32,1.43,0.08,1.43
4.58,1.32,3.59,0.99,0.25,0.25,2.49,3.01,2.49,0.25,5.56,0.25,5.15,6.12,1.24,3.68,0.97,5.7,0.24,5.49,6.56,4.0,1.15,0.0,5.56,2.83,6.64,6.69,5.9,0.46,5.37,3.8,0.33,1.87,3.81,0.13,0.86,6.51
1.49,3.09,5.73,1.43,0.31,0.36,0.43,5.66,4.69,2.41,3.28,0.6,2.48,3.78,3.03,6.1,2.48,3.79,0.3,2.28,2.28,0.12,1.05,0.01,2.62,0.52,2.85,2.95,1.65,0.04,1.24,0.01,0.87,0.67,0.14,2.37,0.04,2.52
5.65,4.58,4.56,1.11,0.0,0.09,1.98,3.66,1.95,0.75,7.46,0.02,6.66,7.88,4.84,4.35,1.21,7.96,0.0,5.32,5.19,2.06,0.05,0.03,4.63,4.21,5.97,6.0,4.92,0.0,4.43,2.04,0.82,1.48,2.31,5.81,1.86,5.41
9.15,0.08,0.13,0.24,3.68,2.25,1.62,0.8,0.06,0.8,10.43,2.25,9.85,11.0,0.14,0.26,0.24,10.73,3.77,9.99,10.2,7.29,0.27,0.09,10.16,7.07,10.83,10.92,9.62,2.24,9.21,7.21,1.83,1.41,7.28,4.74,5.55,10.43
0.01,4.13,8.19,5.27,0.88,0.06,0.02,7.91,7.42,1.19,0.66,0.35,1.68,1.47,4.08,8.59,5.93,0.76,0.96,1.74,2.91,1.66,3.93,0.01,0.66,0.01,2.67,2.7,2.14,0.97,2.23,1.38,0.05,1.27,1.47,0.35,0.12,2.64
4.44,1.9,2.47,0.77,0.07,0.73,2.37,2.38,1.63,1.29,5.82,0.87,5.17,6.37,1.8,3.0,0.75,6.2,0.08,5.29,5.62,2.71,0.55,0.01,5.78,2.37,6.21,6.3,5.0,0.07,4.59,2.65,0.23,0.63,2.71,1.58,1.66,5.86
0.7,4.71,8.03,3.76,0.1,0.02,0.02,7.96,7.04,0.91,1.63,0.91,0.69,1.74,4.66,8.48,4.24,1.99,0.02,0.17,0.63,0.26,2.86,0.01,1.63,0.02,0.74,0.71,0.05,0.02,0.53,0.01,0.41,0.1,0.54,2.9,0.11,0.47
2.89,4.4,5.95,1.28,0.03,1.13,0.07,5.6,4.48,1.13,4.66,0.81,3.85,5.02,4.35,5.91,1.35,5.14,0.06,2.52,2.39,0.4,0.38,0.02,2.05,2.02,3.15,3.2,2.05,0.03,1.73,0.02,0.76,0.04,0.35,3.94,0.04,2.61
8.17,0.1,0.03,0.4,2.57,1.17,0.74,1.17,0.01,1.35,9.55,1.17,8.91,10.1,0.09,0.02,0.39,9.89,2.66,9.01,9.13,6.24,0.0,0.0,9.06,6.08,9.78,9.86,8.56,1.17,8.16,6.16,1.24,0.96,6.23,4.2,4.81,9.36
4.14,5.5,6.18,1.51,0.1,0.13,0.07,5.45,4.0,0.13,5.88,0.09,5.03,6.16,5.44,5.96,0.42,6.34,0.17,3.31,3.2,0.03,0.38,0.01,2.56,3.26,3.97,3.99,2.95,0.03,2.35,0.01,1.25,0.26,0.37,5.17,0.75,3.41
8.21,0.09,0.16,0.84,3.0,0.99,1.52,0.24,0.2,0.24,9.37,0.99,8.83,9.94,0.16,0.16,0.87,9.63,3.05,9.03,9.42,6.51,0.02,0.03,9.37,6.17,10.02,10.08,8.81,0.98,8.4,6.44,0.9,0.15,6.5,3.5,4.41,9.66
7.69,0.23,0.29,1.43,2.47,0.32,1.74,0.32,0.5,0.51,8.78,0.32,8.26,9.35,0.21,0.27,1.41,9.01,2.46,8.5,9.0,6.1,0.01,0.03,8.78,5.69,9.57,9.57,8.37,0.31,7.95,6.04,0.86,0.31,6.09,2.81,3.79,9.24
5.6,5.51,5.48,1.19,0.02,0.0,1.35,4.58,2.78,0.0,7.38,0.0,6.55,7.71,5.76,5.28,1.63,7.86,0.1,4.9,4.79,1.53,0.36,0.0,4.13,4.4,5.56,5.58,4.54,0.0,3.9,1.51,0.87,1.64,1.96,6.2,1.77,5.0
0.1,4.87,8.81,5.35,1.16,0.58,0.04,8.61,8.0,0.58,0.02,0.58,1.29,0.29,4.81,9.28,6.46,0.01,1.16,1.02,1.74,0.86,4.57,0.01,0.0,0.35,1.53,1.51,1.03,1.52,1.16,0.55,0.78,1.03,0.62,1.5,0.26,1.58
6.12,1.72,1.96,0.01,0.8,0.48,2.46,1.23,0.76,0.48,7.12,0.24,6.62,7.69,1.7,1.93,0.01,7.34,0.79,6.9,7.56,4.72,0.18,0.0,7.12,4.2,8.0,7.99,6.91,0.01,6.46,4.65,0.21,0.41,4.71,1.22,2.12,7.77
5.42,5.31,5.28,1.31,0.04,0.04,1.32,4.4,2.67,0.04,7.21,0.04,6.4,7.57,5.54,5.08,1.37,7.7,0.26,4.82,4.71,1.47,0.1,0.03,4.07,4.17,5.48,5.5,4.47,0.04,3.86,1.45,1.05,1.62,1.88,5.96,1.58,4.92
0.06,4.21,8.27,5.37,0.81,0.07,0.01,8.0,7.51,1.11,0.62,0.32,1.77,1.49,4.16,8.67,6.01,0.76,0.88,1.82,2.94,1.76,4.0,0.0,0.61,0.01,2.71,2.72,2.18,1.08,2.28,1.46,0.01,1.37,1.53,0.3,0.23,2.69
0.24,4.61,8.5,4.96,0.79,0.83,0.1,8.32,7.68,0.91,0.21,0.91,0.9,0.36,4.55,8.99,6.07,0.24,0.79,0.65,1.68,0.51,4.26,0.02,0.0,0.21,1.41,1.48,0.86,1.2,0.96,0.21,0.38,0.64,0.25,1.62,0.03,1.36
0.35,3.82,7.04,2.85,0.39,0.32,0.27,6.97,6.05,1.63,2.02,1.41,1.22,2.43,3.77,7.5,3.76,2.5,0.39,0.86,1.44,0.07,2.28,0.0,2.02,0.32,1.73,1.71,0.87,0.02,0.2,0.0,0.74,0.01,0.07,2.42,0.02,1.43
1.07,4.0,8.06,5.68,0.36,0.23,0.03,7.68,7.16,0.32,1.5,0.32,2.72,2.61,3.96,8.36,5.66,1.87,0.42,2.86,4.06,2.65,3.74,0.0,1.49,0.56,3.83,3.84,3.3,1.5,3.39,2.48,0.14,2.27,2.63,0.0,1.19,3.8
9.4,0.05,0.1,0.72,4.12,2.16,2.31,0.43,0.16,0.43,10.58,2.16,10.03,11.15,0.06,0.2,0.71,10.83,4.25,10.23,10.57,7.65,0.28,0.1,10.58,7.35,11.18,11.27,9.97,2.15,9.56,7.57,2.04,1.17,7.64,4.66,5.62,10.8
1.41,2.29,6.08,2.96,1.11,1.07,0.33,5.91,5.27,2.46,2.19,0.11,1.62,2.74,2.23,6.57,4.05,2.57,1.1,1.94,3.07,0.91,1.84,0.01,2.19,0.03,3.06,3.12,2.46,0.03,1.99,0.85,0.82,1.17,0.95,0.73,0.03,2.94
4.83,5.66,5.61,1.19,0.01,0.01,0.71,4.8,3.22,0.01,6.6,0.01,5.78,6.93,5.64,5.39,1.18,7.08,0.52,4.16,4.05,0.81,0.6,0.0,3.42,3.69,4.82,4.84,3.81,0.01,3.21,0.79,0.88,0.99,1.22,5.54,1.02,4.26
3.02,5.77,7.79,3.06,0.01,0.01,0.01,7.4,6.12,0.01,4.4,0.01,3.08,4.47,5.72,7.74,1.84,4.74,0.05,1.26,1.18,0.01,1.37,0.01,0.42,2.75,1.92,1.92,0.87,0.01,0.17,0.01,1.42,1.16,0.01,5.01,1.11,1.39
5.82,5.35,5.33,0.92,0.0,0.01,1.62,4.4,2.54,0.22,7.61,0.02,6.79,7.96,5.63,5.14,1.51,8.09,0.2,5.17,5.06,1.8,0.24,0.03,4.4,4.57,5.83,5.85,4.81,0.0,4.18,1.78,0.64,1.92,2.23,6.34,1.98,5.27
7.12,3.3,3.22,0.05,0.42,0.06,3.79,2.25,0.18,0.06,8.91,0.06,8.12,9.42,3.87,3.08,0.03,9.42,0.44,7.06,6.94,3.88,0.03,0.0,6.42,5.45,7.71,7.74,6.62,0.01,6.22,3.85,0.01,0.01,3.96,6.19,3.41,7.16
3.06,3.98,5.32,0.71,0.11,1.08,0.48,4.98,3.96,1.63,4.86,0.32,4.06,5.31,3.93,5.29,1.08,5.36,0.08,3.06,2.93,0.18,0.46,0.01,2.68,1.8,3.67,3.73,2.53,0.01,2.18,0.08,1.17,0.45,0.17,3.68,0.01,3.16
0.07,3.75,7.63,4.18,0.2,0.55,0.04,7.45,6.81,1.79,0.64,0.57,0.39,1.21,3.7,8.11,5.31,1.1,0.2,0.64,2.05,0.35,3.38,0.0,0.64,0.01,1.88,2.03,1.31,0.32,1.24,0.18,0.6,0.08,0.34,1.12,0.01,1.75
0.7,2.82,6.28,2.57,0.47,0.36,0.31,6.17,5.38,2.66,2.13,0.59,1.39,2.67,2.77,6.81,3.71,2.65,0.76,1.49,2.47,0.19,2.17,0.01,2.13,0.0,2.58,2.57,1.86,0.02,1.23,0.1,1.59,0.4,0.15,1.53,0.02,2.36
7.96,0.32,0.25,0.27,1.47,0.42,1.06,0.37,0.33,0.37,9.56,0.42,8.83,10.1,1.15,0.11,0.98,10.03,2.05,8.65,8.53,5.65,0.04,0.0,8.28,5.94,9.24,9.31,8.05,0.41,7.66,5.56,0.45,0.12,5.67,5.01,5.07,8.76
7.35,0.52,0.67,1.09,2.09,0.05,1.85,0.05,0.53,0.6,8.41,0.05,7.89,8.98,0.51,0.65,1.07,8.63,2.08,8.15,8.69,5.8,0.11,0.0,8.41,5.36,9.24,9.23,8.06,0.04,7.64,5.74,0.51,0.04,5.79,2.43,3.42,8.93
1.41,3.75,7.78,5.34,0.48,0.09,0.36,7.36,6.8,0.09,1.91,0.09,2.94,2.96,3.71,8.01,5.32,2.23,0.47,3.11,4.41,2.82,3.47,0.0,1.89,0.97,4.16,4.19,3.62,1.53,3.69,2.72,0.4,2.47,2.85,0.0,1.49,4.1
4.85,3.58,3.48,0.08,0.0,0.19,2.54,2.9,1.9,0.83,6.62,0.3,5.83,7.14,3.59,3.26,0.66,7.13,0.02,5.19,5.06,2.12,0.33,0.0,4.76,3.09,5.8,5.86,4.63,0.0,4.27,2.04,0.67,1.16,2.14,4.15,1.56,5.29
1.87,2.32,5.07,1.27,0.08,0.13,0.08,5.01,4.1,3.18,3.5,0.13,2.75,4.04,2.26,5.57,2.45,4.01,0.17,2.73,3.05,0.44,1.01,0.0,3.41,0.08,3.58,3.67,2.4,0.08,1.97,0.34,1.66,0.94,0.47,1.75,0.03,3.29
1.36,4.87,7.78,3.23,0.0,0.52,0.52,7.71,6.72,0.52,2.56,0.52,1.57,2.67,4.81,8.08,3.33,2.93,0.01,0.53,0.34,0.11,2.04,0.01,1.47,0.91,0.8,0.9,0.22,0.0,0.52,0.01,0.01,0.9,0.52,3.51,0.5,0.62
9.24,0.13,0.16,0.42,3.72,2.3,1.45,0.63,0.12,0.63,10.56,2.3,9.96,11.12,0.31,0.15,0.42,10.86,3.81,10.09,10.26,7.37,0.15,0.12,10.21,7.17,10.9,10.99,9.69,2.3,9.29,7.28,1.97,1.47,7.36,4.9,5.7,10.5
9.28,0.22,0.08,0.59,3.59,2.24,0.92,0.28,0.23,0.28,10.67,2.24,10.04,11.22,0.19,0.12,0.85,11.0,3.69,10.13,10.21,7.34,0.1,0.0,10.1,7.2,10.87,10.95,9.65,2.24,9.25,7.25,1.9,0.98,7.33,5.19,5.89,10.44
4.49,5.52,5.78,1.19,0.03,0.19,0.47,5.01,3.51,0.19,6.26,0.07,5.42,6.58,5.46,5.56,0.9,6.73,0.4,3.8,3.69,0.48,0.41,0.0,3.06,3.43,4.46,4.48,3.45,0.03,2.86,0.46,0.89,0.71,0.87,5.3,0.74,3.9
1.73,3.96,6.33,1.68,0.46,1.23,0.86,6.23,5.2,1.74,3.49,1.31,2.68,3.86,3.9,6.54,2.35,3.98,0.45,1.74,1.62,0.81,0.84,0.03,1.77,1.39,2.3,2.37,1.1,0.16,0.74,0.03,0.16,0.7,0.8,3.22,0.16,1.85
0.05,5.51,9.04,4.87,0.52,0.69,0.05,8.94,8.09,0.69,0.97,0.69,0.04,0.98,5.46,9.55,5.24,1.3,0.76,0.0,0.23,0.35,3.93,0.0,0.97,0.01,0.13,0.01,0.37,0.82,0.69,0.0,1.11,0.12,0.69,3.14,0.1,0.18
1.87,5.0,7.58,2.89,0.15,0.51,0.51,7.45,6.43,0.51,3.23,0.51,2.15,3.35,4.95,7.76,2.67,3.61,0.13,0.51,0.39,0.29,1.48,0.01,0.86,1.59,1.14,1.19,0.11,0.08,0.19,0.01,0.29,1.39,0.51,3.94,0.6,0.62
2.26,1.98,4.65,1.23,0.0,0.18,0.2,4.58,3.7,3.07,3.82,0.04,3.09,4.36,1.92,5.2,2.3,4.33,0.07,3.12,3.48,0.74,1.04,0.01,3.81,0.2,4.02,4.09,2.83,0.0,2.41,0.68,1.68,1.35,0.77,1.63,0.19,3.72
1.92,3.99,6.24,1.54,0.53,1.26,0.68,6.1,5.08,1.67,3.69,1.27,2.88,4.06,3.94,6.41,2.18,4.17,0.52,1.86,1.73,0.64,0.66,0.01,1.79,1.45,2.44,2.5,1.26,0.13,0.9,0.01,0.22,0.51,0.65,3.31,0.22,1.97
8.5,0.03,0.16,0.27,3.18,1.51,1.37,0.63,0.27,0.63,9.74,1.51,9.17,10.3,0.03,0.39,0.31,10.02,3.32,9.33,9.62,6.71,0.01,0.0,9.64,6.43,10.24,10.33,9.03,1.5,8.62,6.63,1.13,0.7,6.7,4.0,4.83,9.86
7.13,2.5,2.41,0.0,0.42,0.21,2.98,1.45,0.21,0.21,8.89,0.21,8.1,9.41,3.05,2.28,0.02,9.4,0.41,7.31,7.18,4.17,0.05,0.02,6.75,5.34,7.94,7.99,6.82,0.0,6.46,4.08,0.04,0.0,4.18,5.65,3.6,7.4
3.62,3.36,4.14,0.27,0.08,0.06,1.36,3.85,2.84,1.82,5.38,0.24,4.59,5.9,3.31,4.16,0.51,5.89,0.1,4.11,3.98,1.33,0.4,0.0,3.83,1.87,4.69,4.76,3.5,0.0,3.12,1.25,1.45,1.52,1.33,3.41,0.61,4.22
5.27,1.87,2.99,0.29,0.2,0.18,3.11,2.31,1.78,0.18,6.23,0.18,5.79,6.8,1.78,2.97,0.27,6.39,0.19,6.13,7.05,4.36,1.23,0.0,6.23,3.45,7.26,7.28,6.39,0.01,5.89,4.29,0.53,1.17,4.32,0.11,1.32,7.1
3.09,2.9,4.28,0.09,0.04,0.3,0.92,4.17,3.14,2.2,4.83,0.04,4.05,5.35,2.84,4.5,1.08,5.34,0.06,3.81,3.68,0.93,0.14,0.01,3.67,1.29,4.35,4.43,3.14,0.04,2.74,0.82,1.76,1.37,0.91,2.85,0.61,3.92
1.63,1.91,5.6,2.55,0.97,0.59,0.4,5.43,4.78,2.53,2.67,0.53,2.07,3.22,1.85,6.09,3.62,3.07,1.01,2.34,3.4,1.05,1.37,0.01,2.67,0.14,3.44,3.45,2.77,0.01,2.16,0.76,1.11,1.13,0.8,0.8,0.0,3.27
1.04,3.73,7.79,5.44,0.39,0.45,0.11,7.43,6.93,0.45,1.59,0.45,2.57,2.59,3.69,8.11,5.42,1.87,0.38,2.74,4.03,2.47,3.47,0.07,1.57,0.72,3.79,3.82,3.24,1.25,3.32,2.35,0.13,2.11,2.49,0.01,1.12,3.72
9.59,0.21,0.3,0.71,4.06,2.64,1.54,0.36,0.04,0.36,10.89,2.64,10.3,11.45,0.2,0.41,0.7,11.19,4.14,10.43,10.6,7.71,0.18,0.0,10.55,7.51,11.25,11.33,10.03,2.64,9.63,7.62,2.3,1.62,7.7,5.2,6.02,10.84
4.43,3.01,2.91,0.14,0.21,0.13,2.33,2.73,1.7,0.82,6.07,0.83,5.32,6.61,2.93,3.06,0.31,6.58,0.2,5.25,5.13,2.32,0.35,0.0,5.05,2.45,5.8,5.87,4.59,0.0,4.19,2.22,0.33,0.42,2.3,2.93,1.84,5.36
6.03,1.77,1.95,0.08,0.74,0.57,2.45,1.28,0.82,0.57,7.05,0.17,6.54,7.61,1.75,1.95,0.05,7.27,0.73,6.81,7.46,4.61,0.15,0.01,7.05,4.1,7.91,7.9,6.81,0.08,6.37,4.54,0.3,0.51,4.61,1.2,2.05,7.68
5.62,4.73,4.71,1.2,0.02,0.01,1.85,3.81,2.09,0.6,7.42,0.01,6.62,7.83,4.99,4.51,1.3,7.92,0.02,5.23,5.11,1.94,0.01,0.02,4.52,4.21,5.88,5.91,4.85,0.0,4.32,1.92,0.81,1.61,2.26,5.88,1.83,5.32
1.69,1.84,5.54,2.53,0.94,0.53,0.44,5.37,4.72,2.49,2.73,0.55,2.14,3.29,1.79,6.03,3.56,3.13,0.94,2.41,3.46,1.11,1.3,0.0,2.73,0.14,3.51,3.52,2.82,0.0,2.22,0.8,1.08,1.18,0.84,0.74,0.0,3.34
6.11,2.49,2.45,0.0,0.05,0.44,2.69,1.66,0.61,0.09,7.85,0.02,7.07,8.38,2.72,2.24,0.02,8.36,0.2,6.48,6.35,3.38,0.04,0.0,6.02,4.27,7.1,7.15,5.94,0.0,5.58,3.3,0.47,0.25,3.4,4.62,2.82,6.58
4.55,5.34,5.42,0.87,0.02,0.37,0.81,4.66,3.19,0.37,6.34,0.02,5.53,6.7,5.28,5.2,0.86,6.82,0.17,4.03,3.9,0.8,0.67,0.0,3.32,3.36,4.67,4.7,3.66,0.02,3.12,0.78,0.56,1.03,1.14,5.19,0.71,4.11
2.33,3.5,5.44,0.74,0.38,0.93,0.07,5.3,4.27,2.01,4.14,0.47,3.34,4.62,3.45,5.6,1.65,4.64,0.37,2.67,2.55,0.03,0.19,0.01,2.53,1.12,3.24,3.31,2.04,0.01,1.66,0.01,0.83,0.37,0.12,3.04,0.02,2.78
0.83,5.46,8.55,4.03,0.63,0.18,0.08,8.48,7.51,0.18,2.23,0.18,0.81,2.24,5.41,8.87,3.99,2.55,0.56,0.1,0.01,0.18,2.8,0.17,1.88,0.49,0.15,0.18,0.18,0.02,0.18,0.17,0.02,0.51,0.18,3.77,0.63,0.16
5.11,2.01,2.03,0.33,0.04,0.29,2.6,1.78,1.26,1.55,6.31,0.29,5.74,6.87,1.89,2.45,0.3,6.61,0.03,5.93,6.42,3.54,0.53,0.01,6.31,3.09,6.98,6.98,5.79,0.04,5.36,3.48,0.64,0.71,3.53,1.14,1.56,6.66
4.72,1.2,3.18,0.8,0.14,0.07,2.45,2.73,2.29,0.7,5.62,0.7,5.15,6.18,1.1,3.4,0.78,5.81,0.13,5.48,6.36,3.69,1.03,0.0,5.62,2.8,6.59,6.61,5.7,0.07,5.2,3.62,0.13,1.78,3.63,0.01,0.64,6.42
0.85,2.79,6.81,3.94,0.46,1.0,0.45,6.57,6.03,1.83,1.65,0.54,1.42,2.22,2.74,7.24,4.62,1.83,0.45,1.74,3.1,1.14,2.6,0.0,1.65,0.01,2.98,3.11,2.42,0.01,2.2,1.09,0.28,1.04,1.2,0.14,0.01,2.86
8.16,0.01,0.16,0.56,2.84,1.26,1.06,0.75,0.09,0.75,9.42,1.26,8.84,9.98,0.07,0.33,0.59,9.71,2.99,9.0,9.28,6.36,0.0,0.0,9.3,6.09,9.89,9.98,8.68,1.26,8.27,6.28,0.81,0.58,6.35,3.74,4.53,9.51
6.26,1.19,0.66,0.18,0.91,0.57,1.22,0.59,0.11,1.19,7.61,0.59,6.99,8.17,1.17,1.19,0.16,7.95,1.36,7.11,7.36,4.44,0.39,0.02,7.4,4.19,7.97,8.06,6.76,0.11,6.35,4.36,0.09,0.09,4.43,2.47,2.94,7.59
4.18,4.38,4.61,0.19,0.07,0.08,1.59,4.0,2.82,1.39,5.98,0.38,5.19,6.47,4.32,4.39,0.19,6.49,0.06,4.18,4.05,1.04,0.82,0.01,3.67,2.67,4.81,4.86,3.69,0.0,3.34,0.96,0.44,1.48,1.06,4.37,0.48,4.28
0.99,5.34,8.39,3.86,0.54,0.23,0.21,8.32,7.35,0.23,2.32,0.23,0.98,2.33,5.29,8.71,3.83,2.63,0.54,0.03,0.14,0.23,2.63,0.2,1.76,0.62,0.26,0.35,0.23,0.02,0.23,0.2,0.02,0.57,0.23,3.73,0.74,0.0
3.43,0.39,3.88,1.78,0.0,0.25,1.18,3.65,3.11,1.7,4.46,0.28,3.92,5.02,0.34,4.31,1.76,4.75,0.01,4.2,5.01,2.41,0.15,0.01,4.46,1.58,5.3,5.3,4.36,0.0,3.85,2.27,0.09,2.2,2.28,0.46,0.5,5.09
0.17,5.45,9.21,5.34,1.34,0.32,0.07,9.06,8.33,0.32,0.07,0.32,0.77,0.07,5.39,9.72,6.0,0.45,1.53,0.31,0.68,0.01,4.62,0.02,0.07,0.01,0.48,0.47,0.02,1.66,0.14,0.02,1.06,0.36,0.07,2.56,0.27,0.53
6.3,3.67,3.64,0.53,0.0,0.8,3.0,2.7,0.92,0.4,8.1,0.02,7.31,8.6,4.03,3.48,0.46,8.61,0.0,6.22,6.09,3.06,0.09,0.0,5.58,4.68,6.86,6.9,5.77,0.0,5.38,3.0,0.77,0.48,3.11,5.76,2.57,6.31
1.42,2.1,5.63,2.32,0.89,0.64,0.09,5.49,4.78,2.84,2.67,0.74,2.01,3.22,2.05,6.14,3.48,3.14,1.2,2.19,3.13,0.8,1.46,0.0,2.67,0.28,3.3,3.28,2.49,0.07,1.92,0.45,1.41,0.84,0.49,1.07,0.03,3.09
7.85,0.08,0.01,0.37,1.91,0.64,0.44,0.64,0.02,1.0,9.38,0.64,8.68,9.93,0.51,0.02,0.68,9.8,2.03,8.7,8.57,5.79,0.01,0.14,8.4,5.79,9.26,9.33,8.05,0.64,7.66,5.69,0.66,0.39,5.78,4.55,5.0,8.8
6.97,3.85,3.77,0.23,0.02,0.12,3.38,2.8,0.73,0.12,8.78,0.12,7.98,9.25,4.37,3.64,0.16,9.28,0.0,6.77,6.64,3.49,0.07,0.01,6.07,5.38,7.41,7.44,6.35,0.02,5.87,3.47,0.34,0.22,3.71,6.43,3.2,6.85
9.3,0.08,0.43,0.75,3.49,2.15,0.57,0.16,0.03,0.16,10.73,2.15,10.07,11.28,0.06,0.44,1.15,11.08,3.62,10.15,10.16,7.32,0.25,0.0,10.02,7.22,10.83,10.91,9.61,2.15,9.22,7.22,1.62,0.67,7.3,5.37,6.02,10.39
0.86,3.11,6.15,2.04,0.29,0.28,0.36,6.09,5.17,2.23,2.64,1.11,1.85,3.15,3.06,6.62,3.11,3.15,0.28,1.69,2.08,0.01,1.68,0.0,2.64,0.38,2.55,2.59,1.42,0.07,0.93,0.0,0.92,0.08,0.03,2.19,0.13,2.28
7.75,0.83,0.56,1.5,2.39,0.02,2.42,0.01,0.01,0.01,8.71,0.02,8.23,9.27,0.83,0.53,1.48,8.88,2.38,8.53,9.18,6.31,0.4,0.0,8.71,5.82,9.64,9.63,8.53,0.02,8.1,6.24,0.59,0.01,6.3,2.56,3.72,9.41
0.14,4.16,8.04,4.54,0.35,0.59,0.11,7.86,7.22,1.37,0.23,0.91,0.52,0.79,4.11,8.52,5.66,0.7,0.35,0.51,1.89,0.52,3.8,0.0,0.23,0.01,1.66,1.81,1.08,0.74,1.1,0.15,0.26,0.32,0.38,1.36,0.01,1.51
5.25,3.21,3.12,0.02,0.01,0.06,2.96,2.49,1.49,0.42,7.0,0.01,6.22,7.53,3.26,2.9,0.57,7.52,0.08,5.6,5.48,2.53,0.1,0.01,5.17,3.45,6.22,6.27,5.05,0.01,4.69,2.45,0.88,0.93,2.55,4.26,1.97,5.7
0.41,4.74,8.51,4.75,0.83,0.98,0.01,8.36,7.65,0.98,0.16,0.98,0.54,0.48,4.68,9.02,5.66,0.54,0.83,0.19,1.26,0.06,4.21,0.01,0.16,0.01,0.97,1.14,0.43,1.26,0.43,0.01,0.37,0.17,0.12,2.05,0.11,0.84
7.9,0.16,0.09,0.12,2.01,0.67,0.34,0.67,0.01,1.07,9.41,0.67,8.71,9.95,0.36,0.16,0.44,9.81,2.14,8.75,8.68,5.87,0.08,0.17,8.53,5.83,9.36,9.43,8.15,0.67,7.75,5.77,0.71,0.5,5.85,4.46,4.93,8.91
